   223/299     5.11G   0.01674  0.003745         0   0.02049        11       640     0.941    0.9896    0.9787    0.7134   0.01918  0.002959         0
   224/299     5.11G   0.01655  0.003782         0   0.02033        11       640    0.9352    0.9896    0.9788    0.7056   0.01961   0.00296         0
   225/299     5.11G   0.01632  0.003668         0   0.01999        17       640    0.9374    0.9896     0.979    0.7055    0.0195  0.002978         0
   226/299     5.11G   0.01655  0.003813         0   0.02036        14       640    0.9388    0.9896    0.9789    0.7112    0.0194  0.002953         0
   227/299     5.11G   0.01627  0.003722         0   0.01999        19       640     0.944    0.9896     0.979    0.7123    0.0195   0.00298         0
   228/299     5.11G   0.01664  0.003673         0   0.02032         9       640    0.9508    0.9896    0.9791    0.7099   0.01938  0.002938         0
   229/299     5.11G   0.01669   0.00368         0   0.02037        11       640    0.9543    0.9896    0.9774    0.7125    0.0192  0.002931         0
   230/299     5.11G   0.01634  0.003654         0      0.02        15       640    0.9547    0.9896     0.977    0.7156   0.01924  0.002912         0
   231/299     5.11G   0.01647  0.003637         0   0.02011        17       640    0.9376    0.9896    0.9777     0.717   0.01922  0.002907         0
   232/299     5.11G   0.01664  0.003709         0   0.02035        12       640    0.9224    0.9896    0.9789    0.7106   0.01918  0.002932         0
   233/299     5.11G   0.01654  0.003754         0   0.02029        22       640    0.9263    0.9896    0.9794     0.706   0.01947  0.002939         0
   234/299     5.11G   0.01649  0.003635         0   0.02013        11       640    0.9232    0.9896     0.979    0.7056   0.01964  0.002975         0
   235/299     5.11G   0.01614   0.00371         0   0.01985        16       640    0.9339    0.9896    0.9755    0.7001    0.0196  0.002973         0
   236/299     5.11G   0.01604   0.00368         0   0.01972        10       640    0.9352    0.9896    0.9749    0.7037    0.0197  0.002988         0
   237/299     5.11G    0.0159  0.003608         0   0.01951        16       640    0.9372    0.9896     0.977    0.7074    0.0195  0.002965         0
   238/299     5.11G   0.01659    0.0037         0   0.02029        17       640    0.9423    0.9896    0.9779    0.7036   0.01964  0.002986         0
   239/299     5.11G    0.0159  0.003548         0   0.01945        15       640    0.9403    0.9896    0.9787    0.7095   0.01953  0.003003         0
   240/299     5.11G   0.01612   0.00364         0   0.01976        14       640    0.9414    0.9896    0.9789    0.7098   0.01957  0.003024         0
   241/299     5.11G   0.01607  0.003684         0   0.01975        12       640     0.939    0.9896    0.9795    0.7099   0.01951  0.002986         0
   242/299     5.11G   0.01604   0.00357         0   0.01961        15       640    0.9399    0.9896    0.9785    0.7095    0.0198  0.003018         0
   243/299     5.11G   0.01595  0.003539         0   0.01949        13       640    0.9341    0.9896    0.9747    0.7136   0.01961  0.002992         0
   244/299     5.11G   0.01617  0.003669         0   0.01984        16       640    0.9275    0.9896    0.9736    0.7066   0.01959  0.002995         0
   245/299     5.11G   0.01584  0.003641         0   0.01948        14       640    0.9319    0.9896    0.9748    0.7043   0.01962  0.003005         0
   246/299     5.11G   0.01598  0.003487         0   0.01947        10       640    0.9345    0.9896    0.9791    0.7105   0.01958  0.003019         0
   247/299     5.11G   0.01585  0.003568         0   0.01942        17       640    0.9447    0.9896    0.9795    0.7089   0.01969  0.002973         0
   248/299     5.11G   0.01608  0.003673         0   0.01975        17       640    0.9365    0.9896    0.9782     0.708    0.0196  0.003002         0
   249/299     5.11G   0.01588  0.003572         0   0.01945        12       640    0.9299    0.9896    0.9779     0.711    0.0195  0.003005         0
   250/299     5.11G   0.01573  0.003461         0   0.01919        20       640    0.9311    0.9896    0.9778    0.7061   0.01964  0.003021         0
   251/299     5.11G   0.01591  0.003554         0   0.01946        20       640     0.931    0.9896    0.9771    0.6997   0.01954  0.003011         0
   252/299     5.11G   0.01593  0.003495         0   0.01942        12       640    0.9355    0.9896    0.9788     0.704   0.01966  0.002993         0
   253/299     5.11G   0.01611  0.003586         0    0.0197        13       640    0.9414    0.9896    0.9793    0.7061   0.01986  0.003004         0
   254/299     5.11G   0.01561  0.003558         0   0.01916        13       640    0.9308    0.9896    0.9787    0.7009   0.01978  0.002965         0
   255/299     5.11G   0.01553   0.00351         0   0.01904        14       640    0.9415    0.9896     0.979    0.7059    0.0198  0.003014         0
   256/299     5.11G   0.01578  0.003569         0   0.01935        14       640    0.9413    0.9896    0.9791    0.7094   0.01956  0.003002         0
   257/299     5.11G   0.01544  0.003573         0   0.01902        15       640    0.9442    0.9896    0.9791     0.705   0.01951  0.002989         0
   258/299     5.11G   0.01532  0.003492         0   0.01881        16       640    0.9449    0.9896    0.9793    0.7026   0.01962  0.002996         0
   259/299     5.11G   0.01547  0.003524         0   0.01899        19       640    0.9421    0.9896     0.979    0.7014   0.01963  0.002984         0
   260/299     5.11G    0.0157  0.003513         0   0.01922        11       640    0.9414    0.9896    0.9787    0.7046   0.01951  0.002974         0
   261/299     5.11G   0.01537  0.003559         0   0.01893        14       640     0.951    0.9896    0.9783    0.7127   0.01939   0.00293         0
   262/299     5.11G   0.01537  0.003508         0   0.01888        13       640    0.9469    0.9896    0.9777    0.7029   0.01937   0.00296         0
   263/299     5.11G   0.01533  0.003478         0   0.01881        11       640    0.9496    0.9896    0.9779    0.7059   0.01937  0.002969         0
   264/299     5.11G   0.01501  0.003476         0   0.01849        18       640    0.9407    0.9896    0.9785    0.7082   0.01955  0.002994         0
   265/299     5.11G   0.01532  0.003694         0   0.01901        16       640    0.9427    0.9896     0.979    0.7135   0.01947     0.003         0
   266/299     5.11G   0.01525  0.003481         0   0.01873         9       640    0.9441    0.9896     0.979    0.7132   0.01945  0.002958         0
   267/299     5.11G    0.0153   0.00336         0   0.01866        14       640    0.9418    0.9896    0.9784     0.713   0.01945  0.002945         0
   268/299     5.11G   0.01495  0.003443         0    0.0184         8       640    0.9478    0.9896    0.9787    0.7066   0.01934  0.002903         0
   269/299     5.11G    0.0155  0.003624         0   0.01912        15       640    0.9506    0.9896    0.9781    0.7053   0.01953  0.002913         0
   270/299     5.11G   0.01516  0.003556         0   0.01872        15       640    0.9482    0.9896    0.9784     0.709    0.0196  0.002936         0
   271/299     5.11G   0.01535   0.00348         0   0.01883        15       640    0.9502    0.9896    0.9782    0.7098   0.01971  0.002983         0
   272/299     5.11G   0.01543   0.00359         0   0.01902        13       640    0.9551    0.9896     0.978    0.7082   0.01968  0.002954         0
   273/299     5.11G   0.01508  0.003409         0   0.01849        13       640    0.9468    0.9896    0.9769    0.7076   0.01953  0.002972         0
   274/299     5.11G   0.01494  0.003387         0   0.01832        15       640    0.9507    0.9896    0.9773    0.7095   0.01945  0.002954         0
   275/299     5.11G   0.01512  0.003547         0   0.01867        18       640    0.9378    0.9896    0.9774    0.7082   0.01969  0.002979         0
   276/299     5.11G   0.01515  0.003428         0   0.01858        14       640    0.9356    0.9896    0.9767    0.7117   0.01957  0.002958         0
   277/299     5.11G   0.01487  0.003444         0   0.01832         8       640    0.9423    0.9896    0.9767    0.7084   0.01929  0.002892         0
   278/299     5.11G   0.01492  0.003504         0   0.01842        16       640    0.9405    0.9896    0.9769    0.7114   0.01927  0.002881         0
   279/299     5.11G   0.01515  0.003483         0   0.01864        20       640    0.9425    0.9896     0.977     0.706   0.01955  0.002876         0
   280/299     5.11G   0.01503  0.003565         0   0.01859        16       640    0.9396    0.9896    0.9771     0.706   0.01962  0.002893         0
   281/299     5.11G   0.01477   0.00345         0   0.01822        11       640    0.9412    0.9896    0.9768    0.7024   0.01946  0.002876         0
   282/299     5.11G   0.01494  0.003386         0   0.01833        13       640    0.9409    0.9896    0.9768    0.7061    0.0194  0.002882         0
   283/299     5.11G   0.01482  0.003538         0   0.01836         9       640    0.9384    0.9896     0.977    0.7021    0.0195  0.002919         0
   284/299     5.11G   0.01498  0.003417         0    0.0184        13       640    0.9363    0.9896    0.9769    0.6986   0.01953  0.002916         0
   285/299     5.11G   0.01479  0.003515         0   0.01831        12       640    0.9337    0.9896    0.9769    0.7006   0.01967   0.00296         0
   286/299     5.11G   0.01503  0.003552         0   0.01859        15       640     0.939    0.9896    0.9783    0.7052   0.01967  0.002958         0
   287/299     5.11G   0.01471  0.003306         0   0.01802        10       640    0.9301    0.9896    0.9786    0.7014   0.01968   0.00301         0
   288/299     5.11G   0.01493  0.003509         0   0.01843        18       640    0.9292    0.9896    0.9792     0.703   0.01965  0.003005         0
   289/299     5.11G   0.01491  0.003418         0   0.01832        10       640    0.9421    0.9896    0.9793    0.7024   0.01964  0.002989         0
   290/299     5.11G   0.01442  0.003391         0   0.01781        14       640    0.9476    0.9896    0.9793    0.7034   0.01968  0.002978         0
   291/299     5.11G   0.01482  0.003434         0   0.01825        17       640     0.947    0.9896    0.9786    0.7047   0.01968  0.002957         0
   292/299     5.11G   0.01466  0.003343         0     0.018        12       640    0.9449    0.9896    0.9785    0.7001   0.01971  0.002961         0
   293/299     5.11G   0.01483  0.003469         0    0.0183        17       640    0.9467    0.9896    0.9788    0.7009   0.01965  0.002964         0
   294/299     5.11G    0.0148  0.003493         0   0.01829        21       640    0.9468    0.9896    0.9791    0.7017   0.01962   0.00297         0
   295/299     5.11G   0.01456  0.003395         0   0.01795        14       640    0.9434    0.9896    0.9786     0.706   0.01954  0.002958         0
   296/299     5.11G   0.01487  0.003385         0   0.01825        15       640    0.9503    0.9896    0.9794    0.7028   0.01952  0.002958         0
   297/299     5.11G   0.01485  0.003408         0   0.01826        15       640    0.9505    0.9896     0.979    0.7077   0.01953  0.002928         0
   298/299     5.11G   0.01459  0.003393         0   0.01798        10       640    0.9459    0.9896    0.9788     0.711   0.01936  0.002899         0
   299/299     5.11G   0.01434  0.003299         0   0.01764        16       640    0.9425    0.9896    0.9781    0.7122   0.01936  0.002896         0
